,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2312,New Prabhadevi Road,19.015071600000002,72.8264804,Indigo Deli,19.06171028998035,72.82997150211034,Deli / Bodega
2313,New Prabhadevi Road,19.015071600000002,72.8264804,Salt Water Cafe,19.050517590688695,72.82694172487432,Deli / Bodega
2314,New Prabhadevi Road,19.015071600000002,72.8264804,Matunga market,19.027266025343838,72.85126809435597,Market
2315,New Prabhadevi Road,19.015071600000002,72.8264804,Punjab Sweet House And Restaurant,19.06255314675695,72.82942295777715,Indian Restaurant
2316,New Prabhadevi Road,19.015071600000002,72.8264804,Mehboob Studios,19.052331568499458,72.82499241418333,Performing Arts Venue
2317,New Prabhadevi Road,19.015071600000002,72.8264804,Chocolateria San Churro,19.061917933615774,72.83447969968148,Dessert Shop
2318,New Prabhadevi Road,19.015071600000002,72.8264804,Bombay Salad Co.,19.064715341256164,72.83091998224552,Salad Place
2319,New Prabhadevi Road,19.015071600000002,72.8264804,Escobar,19.0601765440514,72.83644615761388,Lounge
2320,New Prabhadevi Road,19.015071600000002,72.8264804,Smoke House Deli,19.06548155786204,72.82986113508434,Deli / Bodega
2321,New Prabhadevi Road,19.015071600000002,72.8264804,Mac Craig,19.061541991030687,72.82889362096834,Bakery
2322,New Prabhadevi Road,19.015071600000002,72.8264804,XVII Tea Room,19.05952567663164,72.82924728335747,Café
2323,New Prabhadevi Road,19.015071600000002,72.8264804,Soul Fry,19.06273857286659,72.82809408684619,Seafood Restaurant
2324,New Prabhadevi Road,19.015071600000002,72.8264804,Suzette,19.06152590248658,72.82908067105699,French Restaurant
2325,New Prabhadevi Road,19.015071600000002,72.8264804,Otters Club,19.060571279367178,72.82140127907837,General Entertainment
2326,New Prabhadevi Road,19.015071600000002,72.8264804,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
2327,New Prabhadevi Road,19.015071600000002,72.8264804,Toto’s Garage,19.062401412096985,72.82984348227362,Pub
2328,New Prabhadevi Road,19.015071600000002,72.8264804,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
2329,New Prabhadevi Road,19.015071600000002,72.8264804,Pali Bhavan,19.06208863111207,72.8294592044777,Indian Restaurant
2330,New Prabhadevi Road,19.015071600000002,72.8264804,The Ghetto,18.976180558246305,72.80728043869809,Bar
2331,New Prabhadevi Road,19.015071600000002,72.8264804,Bastian,19.0635656703907,72.83480660265644,Seafood Restaurant
2332,New Prabhadevi Road,19.015071600000002,72.8264804,Carter Road Promenade,19.067249529820025,72.82291516455471,Scenic Lookout
2333,New Prabhadevi Road,19.015071600000002,72.8264804,Bombay Coffee House,19.063424743075647,72.83467077961646,Café
2334,New Prabhadevi Road,19.015071600000002,72.8264804,Jai Hind Lunch Home,19.063020178888646,72.82939367421633,Seafood Restaurant
2335,New Prabhadevi Road,19.015071600000002,72.8264804,Candies,19.070288312673544,72.82624472801321,Fast Food Restaurant
2336,New Prabhadevi Road,19.015071600000002,72.8264804,Theobroma,19.065378997148745,72.83371155027025,Dessert Shop
2337,New Prabhadevi Road,19.015071600000002,72.8264804,Pali Village Café,19.062056,72.829506,Café
2338,New Prabhadevi Road,19.015071600000002,72.8264804,Wok Express,19.062319585064923,72.82955517194748,Chinese Restaurant
2339,New Prabhadevi Road,19.015071600000002,72.8264804,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
2340,New Prabhadevi Road,19.015071600000002,72.8264804,One Street Over,19.064871012600435,72.8348828291903,Modern European Restaurant
2341,New Prabhadevi Road,19.015071600000002,72.8264804,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
2342,New Prabhadevi Road,19.015071600000002,72.8264804,Le15 Patisserie,19.066026864109162,72.82988741981241,Cupcake Shop
2343,New Prabhadevi Road,19.015071600000002,72.8264804,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
2344,New Prabhadevi Road,19.015071600000002,72.8264804,Starbucks Coffee Capital,19.063456936971313,72.86157639300012,Coffee Shop
2345,New Prabhadevi Road,19.015071600000002,72.8264804,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
2346,New Prabhadevi Road,19.015071600000002,72.8264804,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
2347,New Prabhadevi Road,19.015071600000002,72.8264804,Narayan Dosa,18.95744533870669,72.81325090399687,Fast Food Restaurant
2348,New Prabhadevi Road,19.015071600000002,72.8264804,Pali Market,19.062740864838272,72.82833555711356,Farmers Market
2349,New Prabhadevi Road,19.015071600000002,72.8264804,Natural Icecream,19.06537508028071,72.83388370840304,Ice Cream Shop
2350,New Prabhadevi Road,19.015071600000002,72.8264804,Khane Khas,19.065485032903197,72.83103442139502,Indian Restaurant
2351,New Prabhadevi Road,19.015071600000002,72.8264804,Starbucks,19.075523243262623,72.8317448378628,Coffee Shop
2352,New Prabhadevi Road,19.015071600000002,72.8264804,Jai Jawan,19.068091901360628,72.83246752337827,Seafood Restaurant
2353,New Prabhadevi Road,19.015071600000002,72.8264804,Taj Ice Cream,18.960013490448077,72.83077934706037,Ice Cream Shop
2354,New Prabhadevi Road,19.015071600000002,72.8264804,Yauatcha,19.061370373594787,72.86268046846791,Dim Sum Restaurant
2355,New Prabhadevi Road,19.015071600000002,72.8264804,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
2356,New Prabhadevi Road,19.015071600000002,72.8264804,MCA Club,19.060442786769624,72.86602023390516,Gym Pool
2357,New Prabhadevi Road,19.015071600000002,72.8264804,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
2358,New Prabhadevi Road,19.015071600000002,72.8264804,Marie Antoinette,19.067553880974074,72.82518037991079,Cupcake Shop
2359,New Prabhadevi Road,19.015071600000002,72.8264804,Jean Claude Biguine,19.068488654057923,72.83348587326604,Spa
2360,New Prabhadevi Road,19.015071600000002,72.8264804,Neelam Foodland,19.07366345188169,72.83004736158074,Grocery Store
2361,New Prabhadevi Road,19.015071600000002,72.8264804,Carter's Blue,19.07078342149227,72.8230446191692,Fried Chicken Joint
2362,New Prabhadevi Road,19.015071600000002,72.8264804,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
2363,New Prabhadevi Road,19.015071600000002,72.8264804,Sofitel Mumbai BKC,19.0674478,72.8690057,Hotel
2364,New Prabhadevi Road,19.015071600000002,72.8264804,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
2365,New Prabhadevi Road,19.015071600000002,72.8264804,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
2366,Cumballa Hill,18.97121222230221,72.80854171387871,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
2367,Cumballa Hill,18.97121222230221,72.80854171387871,Willingdon Sports Club,18.97692539446803,72.81525635164282,Golf Course
2368,Cumballa Hill,18.97121222230221,72.80854171387871,Haji Ali Sea Face,18.978995070192834,72.81185351318547,Scenic Lookout
2369,Cumballa Hill,18.97121222230221,72.80854171387871,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
2370,Cumballa Hill,18.97121222230221,72.80854171387871,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
2371,Cumballa Hill,18.97121222230221,72.80854171387871,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
2372,Cumballa Hill,18.97121222230221,72.80854171387871,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
2373,Cumballa Hill,18.97121222230221,72.80854171387871,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
2374,Cumballa Hill,18.97121222230221,72.80854171387871,Narayan Dosa,18.95744533870669,72.81325090399687,Fast Food Restaurant
2375,Cumballa Hill,18.97121222230221,72.80854171387871,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
2376,Cumballa Hill,18.97121222230221,72.80854171387871,The Ghetto,18.976180558246305,72.80728043869809,Bar
2377,Cumballa Hill,18.97121222230221,72.80854171387871,Mahalaxmi Race Course (Royal Western India Turf Club),18.980534507963622,72.81858750447056,Club House
2378,Cumballa Hill,18.97121222230221,72.80854171387871,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
2379,Cumballa Hill,18.97121222230221,72.80854171387871,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
2380,Cumballa Hill,18.97121222230221,72.80854171387871,Sophia Bhabha Hall,18.96981927753712,72.80708166618692,Theater
2381,Cumballa Hill,18.97121222230221,72.80854171387871,Starbucks,18.956426495409225,72.81206513923615,Coffee Shop
2382,Cumballa Hill,18.97121222230221,72.80854171387871,Priyadarshini Park,18.95751519120163,72.79961414024795,Park
2383,Cumballa Hill,18.97121222230221,72.80854171387871,Tote On The Turf,18.980265920888122,72.82029378131506,Nightclub
2384,Cumballa Hill,18.97121222230221,72.80854171387871,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
2385,Cumballa Hill,18.97121222230221,72.80854171387871,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant
2386,Cumballa Hill,18.97121222230221,72.80854171387871,"Amarsons Park, Breach Candy",18.972316882196097,72.80632673666895,Park
2387,Cumballa Hill,18.97121222230221,72.80854171387871,Country Of Origin,18.955266219817346,72.79874276134325,Dessert Shop
2388,Cumballa Hill,18.97121222230221,72.80854171387871,Aer Four Seasons Hotel,18.99413180943845,72.82037725791443,Lounge
2389,Cumballa Hill,18.97121222230221,72.80854171387871,The St. Regis Mumbai,18.993652,72.82522,Hotel
2390,Cumballa Hill,18.97121222230221,72.80854171387871,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
2391,Cumballa Hill,18.97121222230221,72.80854171387871,Four Seasons,18.9943558114436,72.82031891150143,Hotel
2392,Cumballa Hill,18.97121222230221,72.80854171387871,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
2393,Cumballa Hill,18.97121222230221,72.80854171387871,Taj Ice Cream,18.960013490448077,72.83077934706037,Ice Cream Shop
2394,Cumballa Hill,18.97121222230221,72.80854171387871,Smoke House Deli,18.994478477555973,72.82439980446927,Restaurant
2395,Cumballa Hill,18.97121222230221,72.80854171387871,High Street Phoenix,18.994966958554343,72.82503247261047,Shopping Mall
2396,Cumballa Hill,18.97121222230221,72.80854171387871,Breach Candy,18.968602442443252,72.8037863288681,Other Great Outdoors
2397,Cumballa Hill,18.97121222230221,72.80854171387871,Indigo Delicatessen,18.994498279390033,72.82375973512458,Deli / Bodega
2398,Cumballa Hill,18.97121222230221,72.80854171387871,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
2399,Cumballa Hill,18.97121222230221,72.80854171387871,The Sahib Room & Kipling Bar,18.99433338351496,72.82384950789341,Indian Restaurant
2400,Cumballa Hill,18.97121222230221,72.80854171387871,Canvas Laugh Club,18.994481918940934,72.82441349772924,Comedy Club
2401,Cumballa Hill,18.97121222230221,72.80854171387871,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
2402,Cumballa Hill,18.97121222230221,72.80854171387871,The Irish House,18.994416104869014,72.82472133636475,Pub
2403,Cumballa Hill,18.97121222230221,72.80854171387871,Marine Drive,18.941220560803895,72.82326137405234,Scenic Lookout
2404,Cumballa Hill,18.97121222230221,72.80854171387871,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
2405,Cumballa Hill,18.97121222230221,72.80854171387871,Jean-Claude Biguine,18.994474429990223,72.82425383854479,Cosmetics Shop
2406,Cumballa Hill,18.97121222230221,72.80854171387871,Mahalakshmi Racecourse,18.97229920708311,72.80633042322182,Racetrack
2407,Cumballa Hill,18.97121222230221,72.80854171387871,Palladium,18.99431718967026,72.82439809178742,Shopping Mall
2408,Cumballa Hill,18.97121222230221,72.80854171387871,Hamleys,18.994471007717042,72.82437928696964,Toy / Game Store
2409,Cumballa Hill,18.97121222230221,72.80854171387871,Francesco's,18.995435242986712,72.82496433065423,Pizza Place
2410,Cumballa Hill,18.97121222230221,72.80854171387871,Li Bai - St. Regis,18.994186397305928,72.82379468386743,Hotel Bar
2411,Cumballa Hill,18.97121222230221,72.80854171387871,Wankhede Stadium,18.938792382629718,72.82594448102758,Cricket Ground
2412,Cumballa Hill,18.97121222230221,72.80854171387871,Le 15 Patisserie,18.995090736038883,72.82373452623928,Cupcake Shop
2413,Cumballa Hill,18.97121222230221,72.80854171387871,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
2414,Cumballa Hill,18.97121222230221,72.80854171387871,Worli Sea Face,19.009216497075652,72.8150224685669,Scenic Lookout
2415,Cumballa Hill,18.97121222230221,72.80854171387871,Naturals Ice Cream,18.962431779970938,72.80147103982321,Dessert Shop
2416,Cumballa Hill,18.97121222230221,72.80854171387871,Natural's Ice Cream Parlour,18.93489186136897,72.82422244548796,Ice Cream Shop
2417,Cumballa Hill,18.97121222230221,72.80854171387871,Nariman Point,18.92918335830556,72.82223224639893,Scenic Lookout
2418,Cumballa Hill,18.97121222230221,72.80854171387871,SMAAASH,19.00447181182,72.82611441943598,Athletics & Sports
2419,Cumballa Hill,18.97121222230221,72.80854171387871,Queen's Necklace,18.933982645438288,72.82389609019086,Beach
2420,Cumballa Hill,18.97121222230221,72.80854171387871,Sachin Tendulkar Stand,18.939600603290792,72.82563289592339,Cricket Ground
2421,Cumballa Hill,18.97121222230221,72.80854171387871,Bombay Canteen,19.00341017043938,72.82781561443936,Indian Restaurant
2422,Cumballa Hill,18.97121222230221,72.80854171387871,K Rustoms. Ice Cream,18.933478146064274,72.824995132785,Ice Cream Shop
2423,Cumballa Hill,18.97121222230221,72.80854171387871,Café Ideal,18.955731689565855,72.81288695771747,Indian Restaurant
2424,Cumballa Hill,18.97121222230221,72.80854171387871,Food for Thought,18.932030548104755,72.83166719005116,Café
2425,Cumballa Hill,18.97121222230221,72.80854171387871,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
2426,Cumballa Hill,18.97121222230221,72.80854171387871,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
2427,Cumballa Hill,18.97121222230221,72.80854171387871,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2428,Cumballa Hill,18.97121222230221,72.80854171387871,The Bayview - Hotel Marine Plaza,18.931876096865885,72.82303056777508,Italian Restaurant
2429,Cumballa Hill,18.97121222230221,72.80854171387871,Tata Theatre,18.925062966444333,72.8199577331543,Theater
2430,Cumballa Hill,18.97121222230221,72.80854171387871,Starbucks,18.93218954141338,72.83395939223185,Coffee Shop
2431,Cumballa Hill,18.97121222230221,72.80854171387871,Trident,18.92787752948028,72.82071104273936,Hotel
2432,Cumballa Hill,18.97121222230221,72.80854171387871,Trishna,18.928618767483165,72.83235598103688,Seafood Restaurant
2433,Cumballa Hill,18.97121222230221,72.80854171387871,Jehangir Art Gallery,18.927606328364668,72.8314638434005,Art Gallery
2434,Cumballa Hill,18.97121222230221,72.80854171387871,Muchhad Paanwala,18.964982121011936,72.8041291744062,Snack Place
2435,Cumballa Hill,18.97121222230221,72.80854171387871,The Oberoi,18.92710051682048,72.82016472076614,Hotel
2436,Cumballa Hill,18.97121222230221,72.80854171387871,Pizza By The Bay,18.933515653026742,72.823924806057,Pizza Place
2437,Cumballa Hill,18.97121222230221,72.80854171387871,Britannia & Co.,18.934683361330222,72.8401828706296,Parsi Restaurant
2438,Cumballa Hill,18.97121222230221,72.80854171387871,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
2439,Cumballa Hill,18.97121222230221,72.80854171387871,Taj Mahal Palace & Tower,18.92230601080199,72.83357809321173,Hotel
2440,Cumballa Hill,18.97121222230221,72.80854171387871,Café Mondegar,18.924219037574055,72.83210608191361,Café
2441,Cumballa Hill,18.97121222230221,72.80854171387871,Qi,18.932341935886978,72.82759090574511,Gym / Fitness Center
2442,Cumballa Hill,18.97121222230221,72.80854171387871,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
2443,Cumballa Hill,18.97121222230221,72.80854171387871,The Cricket Club Of India (CCI),18.9319640579446,72.82463550567627,Cricket Ground
2444,Cumballa Hill,18.97121222230221,72.80854171387871,Dakshinayan,18.947881215816018,72.79735662773038,Indian Restaurant
2445,Cumballa Hill,18.97121222230221,72.80854171387871,Crawford Market,18.946761002522727,72.83122518841544,Market
2446,Cumballa Hill,18.97121222230221,72.80854171387871,Sabyasachi,18.926989753183356,72.83318533588488,Boutique
2447,Cumballa Hill,18.97121222230221,72.80854171387871,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
2448,Cumballa Hill,18.97121222230221,72.80854171387871,Yazdani Bakery,18.93319143074909,72.83359064269625,Bakery
2449,Cumballa Hill,18.97121222230221,72.80854171387871,La Folie Patisserie,18.928504031969176,72.83231471266487,Dessert Shop
2450,Cumballa Hill,18.97121222230221,72.80854171387871,Café at the NCPA,18.92525684284292,72.81957843982663,Café
2451,Cumballa Hill,18.97121222230221,72.80854171387871,HQ's,18.92516732081239,72.8320513245287,Nightclub
2452,Cumballa Hill,18.97121222230221,72.80854171387871,Theobroma,18.91929830684632,72.82918453216553,Dessert Shop
2453,Cumballa Hill,18.97121222230221,72.80854171387871,Filter,18.928311600712163,72.83264346458098,Gift Shop
2454,Cumballa Hill,18.97121222230221,72.80854171387871,Woodside Inn,18.92475092153973,72.8319296651825,Pub
2455,Cumballa Hill,18.97121222230221,72.80854171387871,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya (Prince of Wales Museum of Western India),18.92686438179064,72.83255875110626,History Museum
2456,Cumballa Hill,18.97121222230221,72.80854171387871,Amadeus,18.925495223376178,72.8194947296713,Mediterranean Restaurant
2457,Cumballa Hill,18.97121222230221,72.80854171387871,"Sea Lounge, Taj Mahal Palace Hotel",18.92150340821261,72.83329756421982,Lounge
2458,Cumballa Hill,18.97121222230221,72.80854171387871,Thai Pavilion,18.914246393461482,72.82108040339331,Thai Restaurant
2459,Cumballa Hill,18.97121222230221,72.80854171387871,PizzaExpress Colaba,18.923899084049445,72.83345215349688,Pizza Place
2460,Cumballa Hill,18.97121222230221,72.80854171387871,Ashok Wada Pao,19.02045513035771,72.83139138600464,Indian Restaurant
2461,Cumballa Hill,18.97121222230221,72.80854171387871,New Martin,18.91862420333764,72.82951216623856,Indian Restaurant
2462,Cumballa Hill,18.97121222230221,72.80854171387871,Havana Cafe & Bar,18.924034560866843,72.83274721513723,Bar
2463,Cumballa Hill,18.97121222230221,72.80854171387871,Terttulia,19.0256377551095,72.83541620186854,Italian Restaurant
2464,Cumballa Hill,18.97121222230221,72.80854171387871,The Table,18.924099,72.833097,New American Restaurant
2465,Cumballa Hill,18.97121222230221,72.80854171387871,Wasabi by Morimoto,18.922011858054795,72.83366279313577,Japanese Restaurant
2466,V J B Udyan,18.976509713981322,72.83498829963011,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
2467,V J B Udyan,18.976509713981322,72.83498829963011,Mahalaxmi Race Course (Royal Western India Turf Club),18.980534507963622,72.81858750447056,Club House
2468,V J B Udyan,18.976509713981322,72.83498829963011,Willingdon Sports Club,18.97692539446803,72.81525635164282,Golf Course
2469,V J B Udyan,18.976509713981322,72.83498829963011,Sarvi,18.96685250452282,72.82922116407411,Middle Eastern Restaurant
2470,V J B Udyan,18.976509713981322,72.83498829963011,The St. Regis Mumbai,18.993652,72.82522,Hotel
2471,V J B Udyan,18.976509713981322,72.83498829963011,Taj Ice Cream,18.960013490448077,72.83077934706037,Ice Cream Shop
2472,V J B Udyan,18.976509713981322,72.83498829963011,Al Rehmani,18.961842975722288,72.8318178382764,Indian Restaurant
2473,V J B Udyan,18.976509713981322,72.83498829963011,High Street Phoenix,18.994966958554343,72.82503247261047,Shopping Mall
2474,V J B Udyan,18.976509713981322,72.83498829963011,Smoke House Deli,18.994478477555973,72.82439980446927,Restaurant
2475,V J B Udyan,18.976509713981322,72.83498829963011,Haji Ali Sea Face,18.978995070192834,72.81185351318547,Scenic Lookout
2476,V J B Udyan,18.976509713981322,72.83498829963011,Tote On The Turf,18.980265920888122,72.82029378131506,Nightclub
2477,V J B Udyan,18.976509713981322,72.83498829963011,Aer Four Seasons Hotel,18.99413180943845,72.82037725791443,Lounge
2478,V J B Udyan,18.976509713981322,72.83498829963011,Canvas Laugh Club,18.994481918940934,72.82441349772924,Comedy Club
2479,V J B Udyan,18.976509713981322,72.83498829963011,Indigo Delicatessen,18.994498279390033,72.82375973512458,Deli / Bodega
2480,V J B Udyan,18.976509713981322,72.83498829963011,The Sahib Room & Kipling Bar,18.99433338351496,72.82384950789341,Indian Restaurant
2481,V J B Udyan,18.976509713981322,72.83498829963011,The Irish House,18.994416104869014,72.82472133636475,Pub
2482,V J B Udyan,18.976509713981322,72.83498829963011,Four Seasons,18.9943558114436,72.82031891150143,Hotel
2483,V J B Udyan,18.976509713981322,72.83498829963011,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
2484,V J B Udyan,18.976509713981322,72.83498829963011,Jean-Claude Biguine,18.994474429990223,72.82425383854479,Cosmetics Shop
2485,V J B Udyan,18.976509713981322,72.83498829963011,Shree Thaker Bhojnalay,18.951216985262224,72.82832591412115,Indian Restaurant
2486,V J B Udyan,18.976509713981322,72.83498829963011,Narayan Dosa,18.95744533870669,72.81325090399687,Fast Food Restaurant
2487,V J B Udyan,18.976509713981322,72.83498829963011,Swati Snacks,18.96644170253803,72.81353124991814,Indian Restaurant
2488,V J B Udyan,18.976509713981322,72.83498829963011,Francesco's,18.995435242986712,72.82496433065423,Pizza Place
2489,V J B Udyan,18.976509713981322,72.83498829963011,Palladium,18.99431718967026,72.82439809178742,Shopping Mall
2490,V J B Udyan,18.976509713981322,72.83498829963011,Hamleys,18.994471007717042,72.82437928696964,Toy / Game Store
2491,V J B Udyan,18.976509713981322,72.83498829963011,Li Bai - St. Regis,18.994186397305928,72.82379468386743,Hotel Bar
2492,V J B Udyan,18.976509713981322,72.83498829963011,Le 15 Patisserie,18.995090736038883,72.82373452623928,Cupcake Shop
2493,V J B Udyan,18.976509713981322,72.83498829963011,Nature's Basket,18.9758750502239,72.80879775448842,Deli / Bodega
2494,V J B Udyan,18.976509713981322,72.83498829963011,Mad Over Donuts - Breach Candy,18.970929574322874,72.80466914176941,Donut Shop
2495,V J B Udyan,18.976509713981322,72.83498829963011,Bombay Canteen,19.00341017043938,72.82781561443936,Indian Restaurant
2496,V J B Udyan,18.976509713981322,72.83498829963011,SMAAASH,19.00447181182,72.82611441943598,Athletics & Sports
2497,V J B Udyan,18.976509713981322,72.83498829963011,Starbucks,18.956426495409225,72.81206513923615,Coffee Shop
2498,V J B Udyan,18.976509713981322,72.83498829963011,Worli Sea Face,19.009216497075652,72.8150224685669,Scenic Lookout
2499,V J B Udyan,18.976509713981322,72.83498829963011,The Ghetto,18.976180558246305,72.80728043869809,Bar
2500,V J B Udyan,18.976509713981322,72.83498829963011,Marine Drive,18.941220560803895,72.82326137405234,Scenic Lookout
2501,V J B Udyan,18.976509713981322,72.83498829963011,N.S.C.I,18.972290545679044,72.80629581134392,Gym / Fitness Center
2502,V J B Udyan,18.976509713981322,72.83498829963011,Right Place,18.971162547832463,72.80479718952274,Sandwich Place
2503,V J B Udyan,18.976509713981322,72.83498829963011,Wankhede Stadium,18.938792382629718,72.82594448102758,Cricket Ground
2504,V J B Udyan,18.976509713981322,72.83498829963011,Sports Complex @ NSCI,18.972294598325725,72.80626218184173,Stadium
2505,V J B Udyan,18.976509713981322,72.83498829963011,6th Street Yogurt,18.964679900122086,72.80514514977106,Dessert Shop
2506,V J B Udyan,18.976509713981322,72.83498829963011,The Malabar Hill Club,18.954392250210518,72.8035103932751,Restaurant
2507,V J B Udyan,18.976509713981322,72.83498829963011,Santosh Sagar,18.96117681964424,72.80142469483619,Fast Food Restaurant
2508,V J B Udyan,18.976509713981322,72.83498829963011,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
2509,V J B Udyan,18.976509713981322,72.83498829963011,Priyadarshini Park,18.95751519120163,72.79961414024795,Park
2510,V J B Udyan,18.976509713981322,72.83498829963011,Natural's Ice Cream Parlour,18.93489186136897,72.82422244548796,Ice Cream Shop
2511,V J B Udyan,18.976509713981322,72.83498829963011,Sophia Bhabha Hall,18.96981927753712,72.80708166618692,Theater
2512,V J B Udyan,18.976509713981322,72.83498829963011,Food for Thought,18.932030548104755,72.83166719005116,Café
2513,V J B Udyan,18.976509713981322,72.83498829963011,Kobe Sizzlers,18.95660470617759,72.81346491373459,Steakhouse
2514,V J B Udyan,18.976509713981322,72.83498829963011,Sachin Tendulkar Stand,18.939600603290792,72.82563289592339,Cricket Ground
2515,V J B Udyan,18.976509713981322,72.83498829963011,Britannia & Co.,18.934683361330222,72.8401828706296,Parsi Restaurant
2516,V J B Udyan,18.976509713981322,72.83498829963011,Starbucks,18.93218954141338,72.83395939223185,Coffee Shop
2517,V J B Udyan,18.976509713981322,72.83498829963011,Queen's Necklace,18.933982645438288,72.82389609019086,Beach
2518,V J B Udyan,18.976509713981322,72.83498829963011,Nariman Point,18.92918335830556,72.82223224639893,Scenic Lookout
2519,V J B Udyan,18.976509713981322,72.83498829963011,K Rustoms. Ice Cream,18.933478146064274,72.824995132785,Ice Cream Shop
2520,V J B Udyan,18.976509713981322,72.83498829963011,Sushi and More,18.96513699842837,72.80395157815201,Japanese Restaurant
2521,V J B Udyan,18.976509713981322,72.83498829963011,Country Of Origin,18.955266219817346,72.79874276134325,Dessert Shop
2522,V J B Udyan,18.976509713981322,72.83498829963011,Parsi Dairy Farm,18.946755804146605,72.83118326738536,Cheese Shop
2523,V J B Udyan,18.976509713981322,72.83498829963011,Trishna,18.928618767483165,72.83235598103688,Seafood Restaurant
2524,V J B Udyan,18.976509713981322,72.83498829963011,China Garden,18.972304936503424,72.80630172616785,Chinese Restaurant
2525,V J B Udyan,18.976509713981322,72.83498829963011,Jehangir Art Gallery,18.927606328364668,72.8314638434005,Art Gallery
2526,V J B Udyan,18.976509713981322,72.83498829963011,Ashok Wada Pao,19.02045513035771,72.83139138600464,Indian Restaurant
2527,V J B Udyan,18.976509713981322,72.83498829963011,The Bayview - Hotel Marine Plaza,18.931876096865885,72.82303056777508,Italian Restaurant
2528,V J B Udyan,18.976509713981322,72.83498829963011,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
2529,V J B Udyan,18.976509713981322,72.83498829963011,"Amarsons Park, Breach Candy",18.972316882196097,72.80632673666895,Park
2530,V J B Udyan,18.976509713981322,72.83498829963011,Terttulia,19.0256377551095,72.83541620186854,Italian Restaurant
2531,V J B Udyan,18.976509713981322,72.83498829963011,Crawford Market,18.946761002522727,72.83122518841544,Market
2532,V J B Udyan,18.976509713981322,72.83498829963011,Taj Mahal Palace & Tower,18.92230601080199,72.83357809321173,Hotel
2533,V J B Udyan,18.976509713981322,72.83498829963011,Shivaji Park,19.026621409220052,72.84103268261613,Playground
2534,V J B Udyan,18.976509713981322,72.83498829963011,Café Mondegar,18.924219037574055,72.83210608191361,Café
2535,V J B Udyan,18.976509713981322,72.83498829963011,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
2536,V J B Udyan,18.976509713981322,72.83498829963011,Oven Fresh,19.023962405111245,72.83791159865079,Bakery
2537,V J B Udyan,18.976509713981322,72.83498829963011,Ram Ashraya,19.02809204657728,72.85172889717309,Vegetarian / Vegan Restaurant
2538,V J B Udyan,18.976509713981322,72.83498829963011,Yazdani Bakery,18.93319143074909,72.83359064269625,Bakery
2539,V J B Udyan,18.976509713981322,72.83498829963011,Café Madras,19.027721224984763,72.85519562611115,Café
